lemma_id,lemma,sense_num,type,ipa,pos,gender,entry,entry_str,gloss
15989,litaskipti,\N,main,[litaskipti],n.,n.,"<div class=""oldnorse bodytext""><i>change of colour</i>.</div>",change of colour.,change of colour
15996,litinn,\N,main,[litinː],\N,\N,"<div class=""oldnorse bodytext"">from líta.</div>",from líta.,\N
16013,lífgjafari,\N,main,[liːvɣjavari],n.,m.,"<div class=""oldnorse bodytext""><i>preserver of a person’s life, rescuer</i>.</div>","preserver of a person’s life, rescuer.","preserver of a person’s life, rescuer"
16020,líflát,\N,main,[liːvlaːt],n.,n.,"<div class=""oldnorse bodytext""><i>loss of life, death</i>.</div>","loss of life, death.","loss of life, death"
16021,lífstjón,\N,main,[liːfstjoːn],n.,n.,"<div class=""oldnorse bodytext""><i>loss of life, death</i>.</div>","loss of life, death.","loss of life, death"
16081,líknsamligr,\N,main,[liːknsamliɣr],a. ,\N,"<div class=""oldnorse bodytext""><i>merciful</i>.</div>",merciful.,merciful
16082,miskunnsamr,\N,main,[miskunːsamr],a. ,\N,"<div class=""oldnorse bodytext""><i>merciful</i>.</div>",merciful.,merciful
16114,lítilhœfr,\N,main,[liːtilhœːvr],a. ,\N,"<div class=""oldnorse bodytext""><i>humble</i>.</div>",humble.,humble
16115,úítarligr,\N,main,[uːiːtarliɣr],a. ,\N,"<div class=""oldnorse bodytext""><i>humble</i>.</div>",humble.,humble
16118,lítillátliga,\N,main,[liːtilːaːtliɣa],adv.,\N,"<div class=""oldnorse bodytext""><i>humbly</i>.</div>",humbly.,humbly
16136,lítilyrkr,\N,main,[liːtilyrkr],a. ,\N,"<div class=""oldnorse bodytext""><i>doing little work</i>.</div>",doing little work.,doing little work
16142,líttat,\N,main,[liːtːat],adv.,\N,"<div class=""oldnorse bodytext""><i>a little</i>, = lítinn þann; <i>a small amount, a short time</i> (mælti Gísli, at þeir skyldi bíða ~).</div>","a little, = lítinn þann; a small amount, a short time (mælti Gísli, at þeir skyldi bíða ~).",a little
16162,ljóshárr,\N,main,[ljoːshaːrː],a. ,\N,"<div class=""oldnorse bodytext""><i>light-haired</i>.</div>",light-haired.,light-haired
16171,ljótleikr,\N,main,[ljoːtlɛikr],n.,m.,"<div class=""oldnorse bodytext""><i>ugliness</i>.</div>",ugliness.,ugliness
16185,ljúgvitni,\N,main,[ljuːɣvitni],n.,n.,"<div class=""oldnorse bodytext""><i>false witness, perjury</i>.</div>","false witness, perjury.","false witness, perjury"
16216,loginn,\N,main,[lɔɣinː],\N,\N,"<div class=""oldnorse bodytext"">from ljúga.</div>",from ljúga.,\N
16217,lótt,\N,main,[loːtː],\N,\N,"<div class=""oldnorse bodytext"">from ljúga.</div>",from ljúga.,\N
16235,loklausa,\N,main,[lɔklɒusa],n.,f.,"<div class=""oldnorse bodytext""><i>nonsense, absurdity</i> (lygi ok loklausa).</div>","nonsense, absurdity (lygi ok loklausa).","nonsense, absurdity"
16239,lokrekkjugólf,\N,main,[lɔkrɛkːjuɣoːlv],n.,n.,"<div class=""oldnorse bodytext"">= hvílugólf.</div>",= hvílugólf.,\N
16240,loks,\N,main,[lɔks],adv.,\N,"<div class=""oldnorse bodytext""><i>at last, finally</i>.</div>","at last, finally.","at last, finally"
16249,loptsvalar,\N,main,[lɔptsvalar],n.,f.,"<div class=""oldnorse bodytext"">pl. <i>balcony, gallery</i>.</div>","pl. balcony, gallery.","balcony, gallery"
16257,lostasemd,\N,main,[lɔstasɛmd],n.,f.,"<div class=""oldnorse bodytext""><i>lustfulness, lust, sensuality</i>.</div>","lustfulness, lust, sensuality.","lustfulness, lust, sensuality"
16264,lotinn,\N,main,[lɔtinː],\N,\N,"<div class=""oldnorse bodytext"">from lúta.</div>",from lúta.,\N
16265,lutu,\N,main,[lutu],\N,\N,"<div class=""oldnorse bodytext"">from lúta.</div>",from lúta.,\N
16266,lyti,\N,main,[lyti],\N,\N,"<div class=""oldnorse bodytext"">from lúta.</div>",from lúta.,\N
16282,lundarfar,\N,main,[lundarvar],n.,n.,"<div class=""oldnorse bodytext""><i>temper, disposition</i>.</div>","temper, disposition.","temper, disposition"
16283,lyndi,\N,main,[lyndi],n.,n.,"<div class=""oldnorse bodytext""><i>temper, disposition</i>.</div>","temper, disposition.","temper, disposition"
16295,lúðrasöngr,\N,main,[luːðrasœnɣr],n.,m.,"<div class=""oldnorse bodytext"">= lúðragangr.</div>",= lúðragangr.,\N
16298,lúðrsveinn,\N,main,[luːðrsvɛinː],n.,m.,"<div class=""oldnorse bodytext""><i>trumpeter</i>.</div>",trumpeter.,trumpeter
16299,lúðrþeytari,\N,main,[luːðrθɐytari],n.,m.,"<div class=""oldnorse bodytext""><i>trumpeter</i>.</div>",trumpeter.,trumpeter
16316,lygilauss,\N,main,[lyɣilɒusː],a. ,\N,"<div class=""oldnorse bodytext""><i>truthful</i>.</div>",truthful.,truthful
16352,lystiligr,\N,main,[lystiliɣr],a. ,\N,"<div class=""oldnorse bodytext""><i>delightful</i>.</div>",delightful.,delightful
16359,lýðbiskup,\N,main,[lyːðbiskup],n.,m.,"<div class=""oldnorse bodytext""><i>suffragan bishop</i>.</div>",suffragan bishop.,suffragan bishop
16363,lýðmenni,\N,main,[lyːðmɛnːi],n.,n.,"<div class=""oldnorse bodytext"">coll. = lýðmenn.</div>",coll. = lýðmenn.,\N
16371,lýritr,\N,main,[lyːritr],n.,m.,"<div class=""oldnorse bodytext"">(gen. -ar),  <i>veto, interdict</i>; verja e-t lýriti, <i>to put a veto on, forbid by law</i>.</div>","(gen. -ar),  veto, interdict; verja e-t lýriti, to put a veto on, forbid by law.","veto, interdict"
16395,lægjarn,\N,main,[lɛːɣjarn],a. ,\N,"<div class=""oldnorse bodytext""><i>guileful</i>.</div>",guileful.,guileful
16398,lægri,\N,main,[lɛːɣri],\N,\N,"<div class=""oldnorse bodytext"">from lágr, <i>low</i>.</div>","from lágr, low.",low
16408,læknisbragð,\N,main,[lɛːknisbraɣð],n.,n.,"<div class=""oldnorse bodytext""><i>medicine</i>.</div>",medicine.,medicine
16421,lærisonr,\N,main,[lɛːrisɔnr],n.,m.,"<div class=""oldnorse bodytext""><i>disciple</i>.</div>",disciple.,disciple
16445,Lögberg,\N,main,[lœɣbɛrɣ],n.,n.,"<div class=""oldnorse bodytext""><i>the law-rock</i> (the place at the Alþingi where the laws were recited).</div>",the law-rock (the place at the Alþingi where the laws were recited).,the law-rock
16467,lögfullr,\N,main,[lœɣvulːr],a. ,\N,"<div class=""oldnorse bodytext""><i>lawful, legal</i>.</div>","lawful, legal.","lawful, legal"
16481,löglauss,\N,main,[lœɣlɒusː],a. ,\N,"<div class=""oldnorse bodytext""><i>unlawful</i>.</div>",unlawful.,unlawful
16492,lögmálsörk,\N,main,[lœɣmaːlsœrk],n.,f.,"<div class=""oldnorse bodytext""><i>the ark of the covenant</i>.</div>",the ark of the covenant.,the ark of the covenant
16493,sáttmálsörk,\N,main,[saːtːmaːlsœrk],n.,f.,"<div class=""oldnorse bodytext""><i>the ark of the covenant</i>.</div>",the ark of the covenant.,the ark of the covenant
16526,löguneyti,\N,main,[lœɣunɐyti],n.,n.,"<div class=""oldnorse bodytext""><i>messmateship</i>.</div>",messmateship.,messmateship
16550,magar,\N,main,[maɣar],\N,\N,"<div class=""oldnorse bodytext"">from mögr, <i>son</i>.</div>","from mögr, son.",son
16587,manna,\N,main,[manːa],\N,\N,"<div class=""oldnorse bodytext"">from maðr, <i>man</i>.</div>","from maðr, man.",man
16588,manni,\N,main,[manːi],\N,\N,"<div class=""oldnorse bodytext"">from maðr, <i>man</i>.</div>","from maðr, man.",man
16589,mannr,\N,main,[manːr],\N,\N,"<div class=""oldnorse bodytext"">from maðr, <i>man</i>.</div>","from maðr, man.",man
16596,mannaforráð,\N,main,[manːavɔrːaːð],n.,n.,"<div class=""oldnorse bodytext""><i>rule, dominion, authority</i>.</div>","rule, dominion, authority.","rule, dominion, authority"
16609,mannamúgr,\N,main,[manːamuːɣr],n.,m.,"<div class=""oldnorse bodytext""><i>crowd of people</i>.</div>",crowd of people.,crowd of people
16629,manndauði,\N,main,[manːdɒuði],n.,m.,"<div class=""oldnorse bodytext""><i>loss of life, mortality</i>.</div>","loss of life, mortality.","loss of life, mortality"
16640,manndrápari,\N,main,[manːdraːpari],n.,m.,"<div class=""oldnorse bodytext""><i>man-slayer, murderer</i>.</div>","man-slayer, murderer.","man-slayer, murderer"
16669,manngirnd,\N,main,[manːɣirnd],n.,f.,"<div class=""oldnorse bodytext""><i>a longing for a husband</i>.</div>",a longing for a husband.,a longing for a husband
16673,manngjöld,\N,main,[manːɣjœld],n.,n.,"<div class=""oldnorse bodytext"">pl. <i>weregild</i>.</div>",pl. weregild.,weregild
16700,mannliga,\N,main,[manːliɣa],adv.,\N,"<div class=""oldnorse bodytext""><i>manfully</i>.</div>",manfully.,manfully
16705,mannlæða,\N,main,[manːlɛːða],n.,f.,"<div class=""oldnorse bodytext"">= mannleysi.</div>",= mannleysi.,\N
16711,mannníðingr,\N,main,[manːniːðinɣr],n.,m.,"<div class=""oldnorse bodytext""><i>miscreant</i>.</div>",miscreant.,miscreant
16762,mannvitsmaðr,\N,main,[manːvitsmaðr],n.,m.,"<div class=""oldnorse bodytext""><i>wise man</i>.</div>",wise man.,wise man
16777,mansöngr,\N,main,[mansœnɣr],n.,m.,"<div class=""oldnorse bodytext""><i>love song</i>.</div>",love song.,love song
16779,manungr,\N,main,[manunɣr],a. ,\N,"<div class=""oldnorse bodytext""><i>youthful</i>.</div>",youthful.,youthful
16786,marðar,\N,main,[marðar],\N,\N,"<div class=""oldnorse bodytext"">from mörðr, <i>marlen</i>.</div>","from mörðr, marlen.",marlen
16803,margkvíslaðr,\N,main,[marɣkviːslaðr],a. ,\N,"<div class=""oldnorse bodytext""><i>many-branched</i>.</div>",many-branched.,many-branched
16819,margslœgr,\N,main,[marɣslœːɣr],a. ,\N,"<div class=""oldnorse bodytext""><i>very sly</i>.</div>",very sly.,very sly
16846,mart,\N,main,[mart],\N,\N,"<div class=""oldnorse bodytext"">from margr, <i>many</i>.</div>","from margr, many.",many
16851,matarbur,\N,main,[matarbur],n.,n.,"<div class=""oldnorse bodytext""><i>pantry</i>.</div>",pantry.,pantry
16856,matarillr,\N,main,[matarilːr],a. ,\N,"<div class=""oldnorse bodytext""><i>stingy of food</i>.</div>",stingy of food.,stingy of food
16858,matarlauss,\N,main,[matarlɒusː],a. ,\N,"<div class=""oldnorse bodytext""><i>without food</i>.</div>",without food.,without food
16860,matarverðr,\N,main,[matarvɛrðr],n.,m.,"<div class=""oldnorse bodytext""><i>meal</i>.</div>",meal.,meal
16869,matbúðarmáðr,\N,main,[matbuːðarmaːðr],n.,m.,"<div class=""oldnorse bodytext""><i>cook</i>.</div>",cook.,cook
16870,matgerðarmaðr,\N,main,[matɣɛrðarmaðr],n.,m.,"<div class=""oldnorse bodytext""><i>cook</i>.</div>",cook.,cook
16871,matsveinn,\N,main,[matsvɛinː],n.,m.,"<div class=""oldnorse bodytext""><i>cook</i>.</div>",cook.,cook
16872,soðfantr,\N,main,[sɔðvantr],n.,m.,"<div class=""oldnorse bodytext""><i>cook</i>.</div>",cook.,cook
16882,matgœðingr,\N,main,[matɣœːðinɣr],n.,m.,"<div class=""oldnorse bodytext"">= matgóðr maðr.</div>",= matgóðr maðr.,\N
16899,matselja,\N,main,[matsɛlja],n.,f.,"<div class=""oldnorse bodytext""><i>housekeeper</i>.</div>",housekeeper.,housekeeper
16900,ráðakona,\N,main,[raːðakɔna],n.,f.,"<div class=""oldnorse bodytext""><i>housekeeper</i>.</div>",housekeeper.,housekeeper
16919,málafylgismaðr,\N,main,[maːlavylɣismaðr],n.,m.,"<div class=""oldnorse bodytext""><i>helper in lawsuits</i>; mikill málafylgismaðr, <i>a great taker up of suits</i>.</div>","helper in lawsuits; mikill málafylgismaðr, a great taker up of suits.",helper in lawsuits
16921,málagipt,\N,main,[maːlaɣipt],n.,f.,"<div class=""oldnorse bodytext""><i>pay for military service</i>.</div>",pay for military service.,pay for military service
16925,málahluti,\N,main,[maːlahluti],n.,m.,"<div class=""oldnorse bodytext""><i>one side of a case or suit, one’s share in a case</i>; mun sá verða málahluti várr beztr, at, <i>the best turn for us that things can take will be that</i>.</div>","one side of a case or suit, one’s share in a case; mun sá verða málahluti várr beztr, at, the best turn for us that things can take will be that.","one side of a case or suit, one’s share in a case"
16940,málatilbúnaðr,\N,main,[maːlatilbuːnaðr],n.,m.,"<div class=""oldnorse bodytext""><i>preparation of a suit</i>.</div>",preparation of a suit.,preparation of a suit
16956,málgaga,\N,main,[maːlɣaɣa],n.,n.,"<div class=""oldnorse bodytext""><i>organ of speech</i>.</div>",organ of speech.,organ of speech
16963,málkunnigr,\N,main,[maːlkunːiɣr],a. ,\N,"<div class=""oldnorse bodytext""><i>knowing one another to speak to</i>.</div>",knowing one another to speak to.,knowing one another to speak to
16967,mállauss,\N,main,[maːlːɒusː],a. ,\N,"<div class=""oldnorse bodytext""><i>speechless, dumb</i>.</div>","speechless, dumb.","speechless, dumb"
16974,málóði,\N,main,[maːloːði],a. ,\N,"<div class=""oldnorse bodytext""><i>using violent language</i>.</div>",using violent language.,using violent language
16982,málrœðinn,\N,main,[maːlrœːðinː],a. ,\N,"<div class=""oldnorse bodytext""><i>talkative, open</i>.</div>","talkative, open.","talkative, open"
16994,málsnilli,\N,main,[maːlsnilːi],n.,f.,"<div class=""oldnorse bodytext""><i>eloquence</i>.</div>",eloquence.,eloquence
16995,orðasnild,\N,main,[ɔrðasnild],n.,f.,"<div class=""oldnorse bodytext""><i>eloquence</i>.</div>",eloquence.,eloquence
16996,orðsnild,\N,main,[ɔrðsnild],n.,f.,"<div class=""oldnorse bodytext""><i>eloquence</i>.</div>",eloquence.,eloquence
16998,málsnjallr,\N,main,[maːlsnjalːr],a. ,\N,"<div class=""oldnorse bodytext""><i>eloquent</i>.</div>",eloquent.,eloquent
16999,orðsnjallr,\N,main,[ɔrðsnjalːr],a. ,\N,"<div class=""oldnorse bodytext""><i>eloquent</i>.</div>",eloquent.,eloquent
17000,tungusnjallr,\N,main,[tunɣusnjalːr],a. ,\N,"<div class=""oldnorse bodytext""><i>eloquent</i>.</div>",eloquent.,eloquent
17002,málspakr,\N,main,[maːlspakr],a. ,\N,"<div class=""oldnorse bodytext""><i>wise-spoken</i>.</div>",wise-spoken.,wise-spoken
17004,málspeki,\N,main,[maːlspɛki],n.,f.,"<div class=""oldnorse bodytext""><i>wisdom in speech</i>.</div>",wisdom in speech.,wisdom in speech
17031,máttdreginn,\N,main,[maːtːdrɛɣinː],pp. ,\N,"<div class=""oldnorse bodytext""><i>weak, exhausted, faint</i>.</div>","weak, exhausted, faint.","weak, exhausted, faint"
17050,meðalferð,\N,main,[mɛðalvɛrð],n.,f.,"<div class=""oldnorse bodytext""><i>intercession</i>.</div>",intercession.,intercession
17051,meðalför,\N,main,[mɛðalvœr],n.,f.,"<div class=""oldnorse bodytext""><i>intercession</i>.</div>",intercession.,intercession
17061,meðalmannníðingr,\N,main,[mɛðalmanːniːðinɣr],n.,m.,"<div class=""oldnorse bodytext"">(<i>no</i>) <i>middling scoundrel</i>.</div>",(no) middling scoundrel.,no
17082,meðtaka,\N,main,[mɛðtaka],n.,f.,"<div class=""oldnorse bodytext""><i>reception</i>.</div>",reception.,reception
17084,meðtökumaðr,\N,main,[mɛðtœkumaðr],n.,m.,"<div class=""oldnorse bodytext""><i>receiver</i>.</div>",receiver.,receiver
17085,viðtakandi,\N,main,[viðtakandi],n.,m.,"<div class=""oldnorse bodytext""><i>receiver</i>.</div>",receiver.,receiver
17121,megnlauss,\N,main,[mɛɣnlɒusː],a. ,\N,"<div class=""oldnorse bodytext""><i>feeble, weak</i>.</div>","feeble, weak.","feeble, weak"
17152,meinliga,\N,main,[mɛinliɣa],adv.,\N,"<div class=""oldnorse bodytext""><i>painfully</i>.</div>",painfully.,painfully
17160,meinsamliga,\N,main,[mɛinsamliɣa],adv.,\N,"<div class=""oldnorse bodytext""><i>perniciously</i>.</div>",perniciously.,perniciously
17164,meinsemd,\N,main,[mɛinsɛmd],n.,f.,"<div class=""oldnorse bodytext""></div>",,\N
17218,mergundarsár,\N,main,[mɛrɣundarsaːr],n.,n.,"<div class=""oldnorse bodytext""><i>mare</i>.</div>",mare.,mare
17219,merhross,\N,main,[mɛrhrɔsː],n.,n.,"<div class=""oldnorse bodytext""><i>mare</i>.</div>",mare.,mare
17235,merkmáll,\N,main,[mɛrkmaːlː],a. ,\N,"<div class=""oldnorse bodytext""><i>truthful, trustworthy</i> (~ maðr).</div>","truthful, trustworthy (~ maðr).","truthful, trustworthy"
17246,messuföt,\N,main,[mɛsːuvœt],n.,n.,"<div class=""oldnorse bodytext"">pl. <i>vestments</i>.</div>",pl. vestments.,vestments
17263,metnaðargirnd,\N,main,[mɛtnaðarɣirnd],n.,f.,"<div class=""oldnorse bodytext""><i>ambition</i>.</div>",ambition.,ambition
17264,ráðgirni,\N,main,[raːðɣirni],n.,f.,"<div class=""oldnorse bodytext""><i>ambition</i>.</div>",ambition.,ambition
17266,metnaðargjarn,\N,main,[mɛtnaðarɣjarn],a. ,\N,"<div class=""oldnorse bodytext""><i>ambitious</i>.</div>",ambitious.,ambitious
17267,virðingargjarn,\N,main,[virðinɣarɣjarn],a. ,\N,"<div class=""oldnorse bodytext""><i>ambitious</i>.</div>",ambitious.,ambitious
17268,virðingasamr,\N,main,[virðinɣasamr],a. ,\N,"<div class=""oldnorse bodytext""><i>ambitious</i>.</div>",ambitious.,ambitious
17269,yfirgjarn,\N,main,[yvirɣjarn],a. ,\N,"<div class=""oldnorse bodytext""><i>ambitious</i>.</div>",ambitious.,ambitious
17273,metnaðarsamligr,\N,main,[mɛtnaðarsamliɣr],a. ,\N,"<div class=""oldnorse bodytext""><i>proud, haughty</i>.</div>","proud, haughty.","proud, haughty"
17292,meystaulpa,\N,main,[mɐystɒulpa],n.,f.,"<div class=""oldnorse bodytext""><i>girl</i>.</div>",girl.,girl
17308,miði,\N,main,[miði],\N,\N,"<div class=""oldnorse bodytext"">from mjöðr, <i>mead</i>.</div>","from mjöðr, mead.",mead
17342,miðvikudagr,\N,main,[miðvikudaɣr],n.,m.,"<div class=""oldnorse bodytext""><i>Wednesday</i>.</div>",Wednesday.,Wednesday
17360,mikilmannliga,\N,main,[mikilmanːliɣa],adv.,\N,"<div class=""oldnorse bodytext""><i>magnificently</i>.</div>",magnificently.,magnificently
17361,rausnarliga,\N,main,[rɒusnarliɣa],adv.,\N,"<div class=""oldnorse bodytext""><i>magnificently</i>.</div>",magnificently.,magnificently
17362,ríkdómliga,\N,main,[riːkdoːmliɣa],adv.,\N,"<div class=""oldnorse bodytext""><i>magnificently</i>.</div>",magnificently.,magnificently
17367,mikilmæli,\N,main,[mikilmɛːli],n.,n.,"<div class=""oldnorse bodytext""><i>high words</i>.</div>",high words.,high words
17369,mikilráðr,\N,main,[mikilraːðr],a. ,\N,"<div class=""oldnorse bodytext""><i>imperious</i>.</div>",imperious.,imperious
17374,mikilvegligr,\N,main,[mikilvɛɣliɣr],a. ,\N,"<div class=""oldnorse bodytext""><i>magnificent</i>.</div>",magnificent.,magnificent
17392,millim,\N,main,[milːim],prep. ,\N,"<div class=""oldnorse bodytext"">= milli.</div>",= milli.,\N
17409,minnisamligr,\N,main,[minːisamliɣr],a. ,\N,"<div class=""oldnorse bodytext""><i>memorable, not to be forgotten</i> (mun þér þat minnisamt); gøra e-m hríð minnisama, <i>to make one remember an attack</i>.</div>","memorable, not to be forgotten (mun þér þat minnisamt); gøra e-m hríð minnisama, to make one remember an attack.","memorable, not to be forgotten"
17434,misfengr,\N,main,[misfɛnɣr],a. ,\N,"<div class=""oldnorse bodytext""><i>missing one’s aim</i>.</div>",missing one’s aim.,missing one’s aim
17445,misgørð,\N,main,[misɣørð],n.,f.,"<div class=""oldnorse bodytext""><i>misdeed, transgression</i>.</div>","misdeed, transgression.","misdeed, transgression"
17478,miskunnsemd,\N,main,[miskunːsɛmd],n.,f.,"<div class=""oldnorse bodytext""><i>compassion, mercifulness</i>.</div>","compassion, mercifulness.","compassion, mercifulness"
17497,missáttr,\N,main,[misːaːtːr],a. ,\N,"<div class=""oldnorse bodytext""><i>disagreeing, at variance</i>.</div>","disagreeing, at variance.","disagreeing, at variance"
17511,missætti,\N,main,[misːɛːtːi],n.,n.,"<div class=""oldnorse bodytext""><i>discord</i>.</div>",discord.,discord
17512,misþykki,\N,main,[misðykːi],n.,n.,"<div class=""oldnorse bodytext""><i>discord</i>.</div>",discord.,discord
17513,sundrlyndi,\N,main,[sundrlyndi],n.,n.,"<div class=""oldnorse bodytext""><i>discord</i>.</div>",discord.,discord
17514,sundrþykki,\N,main,[sundrθykːi],n.,n.,"<div class=""oldnorse bodytext""><i>discord</i>.</div>",discord.,discord
17520,mistilteinn,\N,main,[mistiltɛinː],n.,m.,"<div class=""oldnorse bodytext"">mistletoe.</div>",mistletoe.,\N
17524,misverk,\N,main,[misvɛrk],n.,n.,"<div class=""oldnorse bodytext""><i>misdeed</i>.</div>",misdeed.,misdeed
17530,misþykkja,\N,main,[misðykːja],n.,f.,"<div class=""oldnorse bodytext""><i>discord</i>.</div>",discord.,discord
17531,sundrþykkja,\N,main,[sundrθykːja],n.,f.,"<div class=""oldnorse bodytext""><i>discord</i>.</div>",discord.,discord
17540,mjaðardrykkja,\N,main,[mjaðardrykːja],n.,f.,"<div class=""oldnorse bodytext""><i>mead-drinking</i>.</div>",mead-drinking.,mead-drinking
17576,mjúkorðr,\N,main,[mjuːkɔrðr],a. ,\N,"<div class=""oldnorse bodytext""><i>smooth-spoken</i>.</div>",smooth-spoken.,smooth-spoken
