rt_ref_link_id,rt_ref_link_id_old,orig_lang_abbrev,lex_ref_link_id,ref_id,ref_rt_index,word_id,ref_wd_index,reflex,category,gloss_orig,gloss_eng,questionable,notes,expanded_notes,original_text,created_by,last_updated_by,last_updated,rt_master_id,derivation,rt_index,orig_lang_abbrev_raw,lang_map_status
4962,221,Bal.,14039,nil,83,,5023,pōšī,*h₂au̯s-os-,übermorgen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,baluči,unmapped
5046,221,Bal.,14039,nil,83,,5023,pōšī,*h₂au̯s-os-,übermorgen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,baluči,unmapped
3215,,Bal.,81008,pok,,,61793,tusag,,verlassen werden,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,2013,baluči ,unmapped
3215,,Bal.,81009,pok,,,61794,thuaɣ ,,verlassen werden,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,2013,baluči ,unmapped
3314,,,82798,pok,,,63583,wittemo,,Mitgift,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,2098,burg.,unmapped
3181,,Dard.,80334,pok,,,61127,tūrt ,,Furt,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1998,dardisch ,unmapped
7459,995,ON,1828,liv,221,,1828,gana,essive,"mit offenem Mund dastehen, gaffen",,0,2,2: Mit analogischer Vollstufe oder Denom.,"[an. gana sw.3 ‘mit offenem Mund dastehen, gaffen’{2}","TD, AMB",AMB,07_23_2025_1516,705,essive,,de,unmapped
10602,3357,OPruss.,8509,liv,1110,,8509,waisei,perfect,du weißt,,0,13,13: Mit Aufgabe der alten Perfektendungen und durchgeführter R(o).,"[apr. waisei ‘du weißt’, waidimai ‘wir wissen’{13}","TD, AMB",AMB,07_23_2025_1516,2432,perfect,,de,unmapped
10602,3357,OPruss.,8510,liv,1110,,8510,waidimai,perfect,wir wissen,,0,13,13: Mit Aufgabe der alten Perfektendungen und durchgeführter R(o).,"[apr. waisei ‘du weißt’, waidimai ‘wir wissen’{13}","TD, AMB",AMB,07_23_2025_1516,2432,perfect,,de,unmapped
8635,1677,Mod.Swed.dial.,4216,liv,570,,4216,hvälva,full-grade e-present,sich wölben,,0,2,"2: DE VRIES 247; urgerm. *hwelf-a-, starkes Verb vorausgesetzt von Ptz. Prät. an. holfinn ‘gewölbt’, SEEBOLD 281.","nnorw. kvelva, nschw. dial. hvälva ‘sich wölben’{2}","TD, AMB",AMB,07_23_2025_1516,1221,full-grade e-present,,dial.,unmapped
8808,1784,Lith.dial.,4655,liv,606,,4655,lejù,acrodynamic root present,gießen,poured,0,4,"4: Thematisiert mit R(e), lit. schriftsprachlich líeju nach dem Inf.","[lit. dial. lejù, (líeti), lett. leju, (liêt) ‘gießen’{4}","TD, AMB",AMB,07_23_2025_1516,1299,acrodynamic root present,,dial.,unmapped
8808,1784,Lith.dial.,4656,liv,606,,4656,líeti,acrodynamic root present,gießen,,0,,,"[lit. dial. lejù, (líeti), lett. leju, (liêt) ‘gießen’{4}","TD, AMB",AMB,07_23_2025_1516,1299,acrodynamic root present,,dial.,unmapped
9689,2637,Lith.dial.,6584,liv,838,,6584,semù,full-grade e-present,"schöpfe, schaufle",,0,,,"lit. dial. semù ‘schöpfe, schaufle’,## [lit. semiù, (sémti) ‘schöpfen, schaufeln’","TD, AMB",AMB,07_23_2025_1516,1914,full-grade e-present,,dial.,unmapped
10200,3053,Latv.dial.,7703,liv,1000,,7703,pa-svied,full-grade e-present,"werfen, schleudern; schmieren",,0,,,"lett. dial. pa-svied2, [lit. svíedžiu, (svíesti) ‘werfen, schleudern; schmieren’","TD, AMB",AMB,07_23_2025_1516,2211,full-grade e-present,,dial.,unmapped
3632,280,,9078,nil,2,,62,bârzda,*bʰar(s)dʰ-ah₂-,Bart,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,dial.,unmapped
3632,280,,9080,nil,2,,64,bârzde,*bʰar(s)dʰ-ah₂-,Bart,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,dial.,unmapped
5817,2360,,16600,nil,149,,7584,pùšes,*puk̑-,"Kiefer, Föhre",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,dial.,unmapped
5826,2360,,16602,nil,149,,7586,pùšė,*puk̑-ii̯ah₂-,"Kiefer, Föhre",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,dial.,unmapped
2355,,,65164,pok,,,45954,lia,,Boden des Backofens,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1524,fass.,unmapped
6262,2954,,17999,nil,182,,8983,fyrst,? *pri-sth₂-(o-),"Zeit(spanne), Frist, Aufschub",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,fyrst,unmapped
9458,2464,,6068,liv,774,,6068,rand-,nasal-infix present,kratzen,to scratch,0,2,"2: Vgl. BAILEY 357b; ABAEV II 375; Umbildung von *ranad-/*rand- < *Rₑnéd-/*Rend-? Oder ist die Wurzel als *Rend- anzusetzen und iir. *rad- als R(z) zu betrachten, die erst sekundär als R(e) interpretiert wurde?",[mp. (+) rand- ‘kratzen’{2},"TD, AMB",AMB,07_23_2025_1516,1803,nasal-infix present,,ger,unmapped
3397,,,84696,pok,,,65481,Oὐολκαῖα έλη,,ON,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,2135,gre.,unmapped
415,,,25334,pok,,,6112,blagój,,"starrköpfig, häßlich",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,219,grruss. ,unmapped
1519,,,51217,pok,,,32007,κλῖτος,,Hügel,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,971,hellen. ,unmapped
1520,,,51218,pok,,,32008,κλίτος ,,Hügel,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,971,hellen. ,unmapped
7732,827,Hitt.,2464,liv,296,,2464,ārri,iterative,wäscht,to wash,0,4,4: So nach OETTINGER 438; möglich wäre auch altes Perfekt mit sekundärer Bedeutung.,[heth. ārri ‘wäscht’{4},"TD, AMB",AMB,07_23_2025_1516,589,iterative,,heṭh.,unmapped
1219,,,45968,pok,,,26742,ἐνατρί,,die Frau des Bruders des Gatten,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,779,inschr. (kleinas.-gr.),unmapped
4921,215,YAv.,13653,nil,74,,4637,aojah-,? *h₂au̯g-és-,"stark, kräftig",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,jav,unmapped
5520,1906,YAv.,15597,nil,124,,6581,mas-,*mh₂k̑-h₂-,groß,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,jav,unmapped
6403,3062,Kashm.,18463,nil,189,,9447,hahar,*su̯ēk̑uro-,Bruder der Gattin,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,kashmiri,unmapped
5819,2360,,16587,nil,149,,7571,pǖċi,? *pe/ou̯k̑-ih₂-,ein Nadelbaum Kiefer,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,kati,unmapped
5819,2360,,16588,nil,149,,7572,piċi,? *pe/ou̯k̑-ih₂-,ein Nadelbaum Kiefer,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,kati,unmapped
6910,573,,604,liv,75,,604,ðiðonti,e-reduplicated athematic present,geben,to give,1,16a,16a,?keltib. (Konj.?) ðiðonti K.1.1 ‘geben’{16a}; [air. do:rat(a)i ‘kann geben’{16b}; [kymr. rhoddaf ‘gebe’{17},"TD, AMB",AMB,07_23_2025_1516,401,e-reduplicated athematic present,,keltib,unmapped
3282,,,82177,pok,,,62962,ueramos,,summus,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,2067,keltiber.,unmapped
3290,,,82295,pok,,,63080,Vxama,,ON ,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,2068,keltiber.,unmapped
2157,,,61523,pok,,,42313,*agraniō,,Schlehe,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1404,keltorom.,unmapped
7656,1266,,2270,liv,276,,2270,juvāre,R(z)e-present,kämpfen,to fight,0,8,8: EMMERICK 36.,khot. 3p Med. juvāre ‘kämpfen’{8},"TD, AMB",AMB,07_23_2025_1516,902,R(z)e-present,,khot,unmapped
4638,3511,,12737,nil,60,,3721,wassar,*h₁ué/ós-ro-,Gunst,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,kluv,unmapped
4475,715,,12153,nil,49,,3137,pelė́da,*h₁ēd-ah₂-,Eule,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,komp.,unmapped
4508,730,,12275,nil,50,,3259,priti,*h₁ei̯-ti-,hinkommen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,komp.,unmapped
2261,,,63056,pok,,,43846,polъ,,Schöpfgefäß,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1466,kslov.,unmapped
6910,573,,606,liv,75,,606,rhoddaf,e-reduplicated athematic present,gebe,I give,1,17,17: Aus *ro-dā- ← *pro-dedō- (mit Reduplikationsverlust im Kompositum?) ist Neowurzel *rod- abstrahiert.,?keltib. (Konj.?) ðiðonti K.1.1 ‘geben’{16a}; [air. do:rat(a)i ‘kann geben’{16b}; [kymr. rhoddaf ‘gebe’{17},"TD, AMB",AMB,07_23_2025_1516,401,e-reduplicated athematic present,,kymr,unmapped
2121,,,60990,pok,,,41780,ναφοθ,,"Abkömmling, Sohn",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1372,lemnisch-tyrsenisch,unmapped
3211,,,80878,pok,,,61663,thūschunde,,tausend,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,2010,lex Salica,unmapped
2905,,,75426,pok,,,56216,spriegel,,Sperrholz zum Auseinanderspannen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1843,luxemb.,unmapped
3303,,,82635,pok,,,63420,foddey,,lang,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,2088,manx ,unmapped
3739,347,,9376,nil,8,,360,quempret,? *(-)bʰr̥-tah₂-,Nehmen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,mbret,unmapped
346,,,26073,pok,,,6851,brynь,,(no direct translation given),,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,232,mdartl.,unmapped
2060,,,60105,pok,,,40895,miere,,Ameise,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1329,mddl.,unmapped
2406,,,65942,pok,,,46732,vrīen,,"freien, werben",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1549,mdn. ,unmapped
3932,572,,10046,nil,17,,1030,*Suvar-dāta-,*(-)doh₃-to-,PN,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,mitanni,unmapped
4540,749,,12364,nil,51,,3348,Bi-ri-da-aš-u̯a ,*h₁ék̑u̯o-,PN,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,mitanni,unmapped
4571,845,,12520,nil,54,,3504,šu-ba-an-du-,*h₁s-u-,PN,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,mitanni,unmapped
5600,2066,,15813,nil,131,,6797,*miẓḍʰa-,*(-)mis-dʰh₁-ó-,(in hurrit.-akkad. mištannu 'Lohn für die Ergreifung eines Flüchtigen'),,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,mitanni,unmapped
5603,2014,,15830,nil,132,,6814,*prii̯amazdʰa-,? *mn̥s-dʰh₁-ó-,PN,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,mitanni,unmapped
5777,2262,,16478,nil,144,,7462,p/binkara-nnu,*pi-n-g-o-,Pferdeepitheton,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,mitanni,unmapped
5876,2417,,16853,nil,154,,7837,Bi-ir-i̯a-ma-aš-da,*priH-ó-,PN,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,mitanni,unmapped
5880,2417,,16881,nil,154,,7865,*prītāśu̯a-,*priH-tó-,PN,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,mitanni,unmapped
5905,2523,,16965,nil,157,,7949,tu-iš-e-rat-ta,*rot-h₂-ó-,mit ungestümem Streitwagen (PN),,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,mitanni,unmapped
5907,2523,,16974,nil,157,,7958,a-ra-ti-i̯a-an-ni,*rot-(i)i̯o-,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,mitanni,unmapped
6075,2578,,17454,nil,164,,8438,Šuu̯ar-data,*sah₂u̯el/n-,PN,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,mitanni,unmapped
6082,2578,,17479,nil,164,,8463,Šur(i)i̯aš,*suh₂l-(i)i̯o/ah₂-,Name oder Beiname des Sonnengottes,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,mitanni,unmapped
6350,2979,,18294,nil,183,,9278,dīssel,*(s)t(e)ig-s-t-,Distel,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,n.ostfries.,unmapped
2767,,,73179,pok,,,53969,skēz,,Schatten,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1760,neucorn.,unmapped
2801,,,73621,pok,,,54411,Schlaube,,abgestreifte Schlangenhaut,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1778,norddt. dial. ,unmapped
2907,,,75483,pok,,,56273,sprent,,"springen, sprengen",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1845,nordengl.,unmapped
2907,,,75484,pok,,,56274,sprent,,Schmutzfleck,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1845,nordengl.,unmapped
4144,701,,10943,nil,30,,1927,lüšt(ok),*dʰugh₂tér-,Tochter,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,nuristani,unmapped
5641,781,,15937,nil,135,,6921,nalī́,*nebʰ-eliko/ah₂-,Wolke,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,nuristani,unmapped
5641,781,,15938,nil,135,,6922,nolī,*nebʰ-eliko/ah₂-,Wolke,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,nuristani,unmapped
5995,2581,,17251,nil,161,,8235,pәṛ'ī,? *pi-sd-ah₂-,vulva,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,nūristānī,unmapped
2833,,,74202,pok,,,54992,žənĳ,,Schnee,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1804,pamir. šugni ,unmapped
5454,1915,,15368,nil,117,,6352,mater,*mah₂tr̥-tm̥mo/ah₂-,Stiefmutter,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,panjabi,unmapped
3638,301,,9089,nil,3,,73,wat,*bʰeg-tó-,"Bruch, Lücke",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,pašto,unmapped
3804,441,,9553,nil,12,,537,vrōr,*bʰráh₂ter-,Bruder,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,pašto,unmapped
3887,487,,9875,nil,16,,859,lēwar,*dai̯u̯ér-,Bruder des Gatten,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,pašto,unmapped
4144,701,,10952,nil,30,,1936,lūr,*dʰugh₂tér-,Tochter,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,pašto,unmapped
4144,701,,10954,nil,30,,1938,tar-lə,*dʰugh₂tér-,Cousine,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,pašto,unmapped
4175,919,,11120,nil,32,,2104,zəman,*ĝm̥H-onah₂-,"Lohnzahlung, Stipendium",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,pašto,unmapped
4175,919,,11121,nil,32,,2105,zamne,*ĝm̥H-onah₂-,"Lohnzahlung, Stipendium",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,pašto,unmapped
4184,923,,11156,nil,33,,2140,zāmə́n,*ĝn̥h₁-mén-,Kinder,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,pašto,unmapped
4418,1249,,11996,nil,47,,2980,yor,^^x^^Hi̯n̥h₂ter-,Frau des Bruders des Gatten,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,pašto,unmapped
5162,1244,,14467,nil,92,,5451,yī̆na,*i̯e/okʷ-n-ah₂-,Leber,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,pašto,unmapped
5235,1352,,14661,nil,98,,5645,sōe,*k̑as-ó-,Hase,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,pašto,unmapped
5646,781,,15966,nil,135,,6950,nund,*nebʰ-to-,feucht,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,pašto,unmapped
5831,2369,,16681,nil,150,,7665,trə,ph₂tr-(u)u̯-(i)i̯o/ah₂-,Onkel (väterlicherseits),,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,pašto,unmapped
,3062,,18429,nil,189,,9413,xwāše,*su̯ek̑rúH- 'Schwiegermutter',Schwiegermutter,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,pašto,unmapped
5810,2279,,16559,nil,147,,7543,pōx,*pekʷ-u̯ó-,"gekocht, reif",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,pašto ,unmapped
5827,2369,,16619,nil,150,,7603,plār,*ph₂tér-,Vater,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,pašto ,unmapped
,3062,,18444,nil,189,,9428,sxar,*su̯ék̑uro- 'Schwiegervater',Schwiegervater,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,pašto ,unmapped
707,,,34000,pok,,,14774,ιος (νι),,wer immer,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,438,phryg,unmapped
2833,,,74199,pok,,,54989,siṇeha-,,Schnee,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1804,präkrit.,unmapped
3374,,,84195,pok,,,64980,Genauni,,VN ,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,2127,raet.,unmapped
9623,2600,,6425,liv,824,,6425,apa asaitsam,s-aorist,habe weggejagt,,0,2,,"ved. iṣ-Aor. 2s Inj. mā́ prá sedhiṣ RV 10,27,20 ‘treibe nicht fort!’, s-Aor. 1s apa +asaitsam2 JB ‘habe weggejagt’","TD, AMB",AMB,07_23_2025_1516,1894,s-aorist,,s-Aor.,unmapped
3347,,,83368,pok,,,64153,gindag,,sehen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,2110,sbal.,unmapped
2257,,,62905,pok,,,43695,Esk,,FlN ,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1462,schott.,unmapped
3029,,,78285,pok,,,59075,swats,,frisch gebrautes Bier,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1915,schott.,unmapped
214,,,23482,pok,,,4260,pappe,,Frauenbrust,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,148,schwed.-norw. mdartl.,unmapped
4345,1159,CSl.,11707,nil,40,,2691,ženinь,*gʷen-ei̯no/ah₂-,weiblich,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,serb.ksl.,unmapped
4676,3,CSl.,12873,nil,63,,3857,jablъko,*h₂ab-l-uko/ah₂-,"Apfelbaum, Apfel",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,serb.ksl.,unmapped
4809,122,CSl.,13304,nil,67,,4288,ǫzlъ ,*h₂amĝʰ-lo-,"Knoten, Bündel",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,serb.ksl.,unmapped
5688,2143,CSl.,16171,nil,140,,7155,netьji,*nept-(i)i̯o-,Neffe,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,serb.ksl.,unmapped
5804,2279,CSl.,16535,nil,147,,7519,pekъ,*(-)pekʷ-o/ah₂-,Hitze,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,serb.ksl.,unmapped
5804,2279,CSl.,16536,nil,147,,7520,peka,*(-)pekʷ-o/ah₂-,Hitze,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,serb.ksl.,unmapped
5831,2369,CSl.,16722,nil,150,,7706,strujь,ph₂tr-(u)u̯-(i)i̯o/ah₂-,"Onkel, Vatersbruder",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,serb.ksl.,unmapped
5948,2540,CSl.,17112,nil,158,,8096,rusъ,*(h₁)reu̯dʰ-s-o-,"bräunlich, blond",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,serb.ksl.,unmapped
6179,2871,CSl.,17733,nil,175,,8717,snъxa,*snus-ó-,Schwiegertochter,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,serb.ksl.,unmapped
6403,3062,Sindh.,18464,nil,189,,9448,hūrā,*su̯ēk̑uro-,Bruder der Gattin/des Gatten,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,sindhi,unmapped
3814,474,Slov.,9657,nil,13,,641,obȓva,*bʰruH-ah₂-,Augenbraue,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,sloven.,unmapped
4236,926,Slov.,11341,nil,34,,2325,znȃtelj,*ĝnoh₃-tel-,Kenner,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,sloven.,unmapped
4391,1215,Slov.,11924,nil,44,,2908,prigòr,*gʷʰor-o-,verbrannte Stelle,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,sloven.,unmapped
4663,3,Slov.,12825,nil,63,,3809,jábel,*h₂ab-l-o-,Apfelbaum,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,sloven.,unmapped
4787,65,Slov.,13226,nil,66,,4210,ôst,*h₂ak̑-s-ti-,Spitze,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,sloven.,unmapped
5193,1260,Slov.,14535,nil,94,,5519,igộ,? *i̯ug-es-,Joch,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,sloven.,unmapped
5366,1631,Slov.,15124,nil,111,,6108,krȋ,*kruh₂-,Blut,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,sloven.,unmapped
5805,2279,Slov.,16546,nil,147,,7530,opȏka,*(-)pokʷ-o-,Mergelschiefer,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,sloven.,unmapped
5848,2297,Slov.,16753,nil,151,,7737,plȃn,*polh₂-no-,frei von Baumwuchs,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,sloven.,unmapped
3356,,Slov.,19290,pok,,,68,jáblan,,Apfelbaum,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,2,sloven.,unmapped
108,,Slov.,21328,pok,,,2106,ogǫ́r,,Aal,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,86,sloven.,unmapped
143,,Slov.,21979,pok,,,2757,jérmen,,"Jochriemen, Riemen",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,103,sloven.,unmapped
145,,Slov.,22059,pok,,,2837,rǫ́dim,,"sorgen, sich kümmern",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,103,sloven.,unmapped
250,,Slov.,24073,pok,,,4851,bûhnem,,"anschwellen, sich aufblasen",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,168,sloven.,unmapped
250,,Slov.,24074,pok,,,4852,búhor ,,Wasserblase,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,168,sloven.,unmapped
521,,Slov.,29596,pok,,,10370,drdráti,,"klappern, schnarren",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,341,sloven.,unmapped
598,,Slov.,31683,pok,,,12457,dę́gniti,,"brennen, wärmen",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,379,sloven.,unmapped
640,,Slov.,32517,pok,,,13291,drok,,Stößel,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,399,sloven.,unmapped
676,,Slov.,33557,pok,,,14331,drûzgati,,zerdrücken,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,426,sloven.,unmapped
750,,Slov.,35334,pok,,,16108,lákati,,hungern,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,467,sloven.,unmapped
901,,Slov.,38311,pok,,,19085,glûta,,"Beule, beulenartige Geschwulst, Baumknorren",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,554,sloven.,unmapped
901,,Slov.,38312,pok,,,19086,glúta ,,"Beule, beulenartige Geschwulst, Baumknorren",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,554,sloven.,unmapped
901,,Slov.,38591,pok,,,19365,glǫ́b-am,,aushöhlen; auswetzen; nagen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,558,sloven.,unmapped
901,,Slov.,38600,pok,,,19374,žlę̇biti,,auskehlen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,558,sloven.,unmapped
901,,Slov.,38682,pok,,,19456,gomòt,,"Gewühl in einem Haufen, Wirrwarr",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,561,sloven.,unmapped
907,,Slov.,38811,pok,,,19585,gnjáviti,,"drücken, knüllen, würgen",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,564,sloven.,unmapped
920,,Slov.,39185,pok,,,19959,znâtelj,,Kenner,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,477,sloven.,unmapped
933,,Slov.,39692,pok,,,20466,gr̂b,,"Höcker, Buckel, Runzel",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,575,sloven.,unmapped
933,,Slov.,39693,pok,,,20467,gŕba,,"Höcker, Buckel, Runzel",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,575,sloven.,unmapped
933,,Slov.,39694,pok,,,20468,grbati,,"buckelig machen, krümmen, runzeln",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,575,sloven.,unmapped
940,,Slov.,40170,pok,,,20944,gúza,,"Hinterer, Höcker",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,580,sloven.,unmapped
944,,Slov.,40258,pok,,,21032,gǫ́ba,,"Schwamm, Pilz",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,580,sloven.,unmapped
944,,Slov.,40259,pok,,,21033,gôbec,,Maul,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,580,sloven.,unmapped
983,,Slov.,41128,pok,,,21902,zòv ,,Ruf,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,617,sloven.,unmapped
1003,,Slov.,41440,pok,,,22214,zẹ́vati ,,den Mund geöffnet halten,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,624,sloven.,unmapped
1035,,Slov.,42489,pok,,,23263,gnjìda,,"Niß, Lausei",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,647,sloven.,unmapped
1049,,Slov.,42764,pok,,,23538,zrẹ́ti,,"sehen, blicken",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,656,sloven.,unmapped
1057,,Slov.,42922,pok,,,23696,grâd,,Stadt,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,661,sloven.,unmapped
1058,,Slov.,42928,pok,,,23702,žr̂d,,Wiesbaum,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,661,sloven.,unmapped
1107,,Slov.,43778,pok,,,24552,grûh,,Steingeröll,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,697,sloven.,unmapped
1107,,Slov.,43779,pok,,,24553,grúša,,"grober Sand, Schotter",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,697,sloven.,unmapped
1147,,Slov.,44599,pok,,,25373,požrèm,,verschlingen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,717,sloven.,unmapped
1152,,Slov.,44716,pok,,,25490,žr̂nəv ,,Handmühle,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,718,sloven.,unmapped
1238,,Slov.,46114,pok,,,26888,ižêsa ,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,784,sloven.,unmapped
