index_token,index_sentence,string,pos,lemma,stem,dependency_relation,governor,features,category,syllables,phonetic_transcription,book_num,chapter_num,line_num
1,200,tibi,pronoun,tu,tib,obl:arg,3,"{Case: [dative], InflClass: [lat_anom], Number: [singular], Person: [second], PronominalType: [personal]}","{F: [pos], N: [pos], V: [neg]}","['ti', 'bi']",[t̪ɪbɪ],10,\N,394
2,200,",",punctuation,",",",",punct,1,\N,\N,"[',']",\N,10,\N,394
3,200,Thymbre,verb,thymo,Thymbr,root,-1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [second], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['thym', 'bre']",[t̪ʰymbrɛ],10,\N,394
4,200,",",punctuation,",",",",punct,7,\N,\N,"[',']",\N,10,\N,394
5,200,caput,noun,caput,capu,obj,7,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ca', 'put']",[kapʊt̪],10,\N,394
6,200,Evandrius,adjective,Evandrius,Evandr,amod,5,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['e', 'van', 'dri', 'us']",[ɛwan̪d̪rɪ̣jʊs],10,\N,394
7,200,abstulit,verb,aufero,abstuli,conj,3,"{Aspect: [perfective], InflClass: [lat_anom], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['ab', 'stu', 'lit']",[apst̪ʊlɪt̪],10,\N,394
8,200,ensis,noun,ense,ens,nsubj,7,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['en', 'sis']",[eːn̪sɪs],10,\N,394
9,200,;,punctuation,;,;,punct,3,\N,\N,[';'],\N,10,\N,394
0,201,te,pronoun,tu,t,nsubj,12,"{Case: [accusative], InflClass: [lat_anom], Number: [singular], Person: [second], PronominalType: [personal]}","{F: [pos], N: [pos], V: [neg]}",['te'],[t̪ɛ],10,\N,395
1,201,decisa,verb,decido,decis,acl,0,"{Aspect: [perfective], Case: [nominative], Gender: [neuter], InflClass: [lat_x, nominal], Number: [plural], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['de', 'ci', 'sa']",[d̪ɛkɪsa],10,\N,395
2,201,suum,determiner,suus,su,det,1,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [singular], Person: [psor], Possessive: [pos], PronominalType: [personal], Reflexive: [pos]}","{F: [pos], N: [pos], V: [neg]}","['su', 'um']",[sʊjũː],10,\N,395
3,201,",",punctuation,",",",",punct,4,\N,\N,"[',']",\N,10,\N,395
4,201,Laride,noun,laris,Larid,conj,1,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['la', 'ri', 'de']",[larɪd̪ɛ],10,\N,395
5,201,",",punctuation,",",",",punct,7,\N,\N,"[',']",\N,10,\N,395
6,201,dextera,noun,dexter,dexter,obl,7,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['dex', 'te', 'ra']",[d̪ɛkst̪ɛra],10,\N,395
7,201,quaerit,verb,quaero,quaeri,conj,1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['quae', 'rit']",[kʷajrɪt̪],10,\N,395
8,201,semianimesque,adverb,semianimesque,semianim,advmod,9,\N,"{F: [neg], N: [pos], V: [pos]}","['se', 'mi', 'a', 'ni', 'mes', 'que']",[sɛmɪ̣jan̪ɪmɛskʷɛ],10,\N,396
9,201,micant,verb,mico,mica,conj,7,"{Aspect: [imperfective], InflClass: [lat_a], Mood: [indicative], Number: [plural], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['mi', 'cant']",[mɪkan̪t̪],10,\N,396
10,201,digiti,noun,digitus,digit,nsubj,9,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['di', 'gi', 'ti']",[d̪ɪgɪt̪ɪ],10,\N,396
11,201,ferrumque,noun,ferrum,ferr,obj,12,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['fer', 'rum', 'que']",[fɛrrʊmkʷɛ],10,\N,396
12,201,retractant,verb,retracto,retracta,root,-1,"{Aspect: [imperfective], InflClass: [lat_a], Mood: [indicative], Number: [plural], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['re', 'trac', 'tant']",[rɛt̪rakt̪an̪t̪],10,\N,396
13,201,.,punctuation,.,.,punct,1,\N,\N,['.'],\N,10,\N,396
0,202,Arcadas,noun,arcada,Arcad,nsubj,2,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['ar', 'ca', 'das']",[arkad̪as],10,\N,397
1,202,accensos,adjective,accensus,accens,amod,2,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['ac', 'cen', 'sos']",[akkeːn̪sɔs],10,\N,397
2,202,monitu,noun,monitus,monit,obj,12,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_u], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['mo', 'ni', 'tu']",[mɔn̪ɪt̪ʊ],10,\N,397
3,202,et,coordinating_conjunction,et,et,cc,4,\N,{F: [pos]},['et'],[ɛt̪],10,\N,397
4,202,praeclara,adjective,praeclarus,praeclar,conj,2,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['prae', 'cla', 'ra']",[prajklara],10,\N,397
5,202,tuentis,verb,tuo,tuent,acl,2,"{Aspect: [imperfective], Case: [genitive], Gender: [masculine], InflClass: [lat_x, nominal], Number: [singular], VerbForm: [participle], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['tu', 'en', 'tis']",[t̪ʊjɛn̪t̪ɪs],10,\N,397
6,202,facta,verb,facio,fact,acl,2,"{Aspect: [perfective], Case: [accusative], Gender: [neuter], InflClass: [lat_i2, nominal], Number: [plural], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['fac', 'ta']",[fakt̪a],10,\N,398
7,202,viri,noun,virus,vir,nmod,9,"{Case: [genitive], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['vi', 'ri']",[wɪrɪ],10,\N,398
8,202,mixtus,verb,misceo,mixt,acl,9,"{Aspect: [perfective], Case: [nominative], Gender: [masculine], InflClass: [lat_e, nominal], Number: [singular], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['mix', 'tus']",[mɪkst̪ʊs],10,\N,398
9,202,dolor,noun,dolor,dolo,nsubj,12,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['do', 'lor']",[d̪ɔlɔr],10,\N,398
10,202,et,coordinating_conjunction,et,et,cc,11,\N,{F: [pos]},['et'],[ɛt̪],10,\N,398
11,202,pudor,noun,pudor,pudo,conj,9,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['pu', 'dor']",[pʊd̪ɔr],10,\N,398
12,202,armat,verb,armo,arma,root,-1,"{Aspect: [imperfective], InflClass: [lat_a], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['ar', 'mat']",[armat̪],10,\N,398
13,202,in,adposition,in,in,case,14,\N,"{F: [pos], N: [neg], V: [neg]}",['in'],[ɪn̪],10,\N,398
14,202,hostis,noun,hostis,host,obl:arg,12,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['hos', 'tis']",[hɔst̪ɪs],10,\N,398
15,202,.,punctuation,.,.,punct,12,\N,\N,['.'],\N,10,\N,398
0,203,Tum,coordinating_conjunction,tum,T,cc,6,\N,{F: [pos]},['tum'],[t̪ũː],10,\N,399
1,203,Pallas,noun,palla,Pall,nsubj,6,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['pal', 'las']",[paɫlas],10,\N,399
2,203,biiugis,noun,biiux,biiug,flat,1,"{Case: [genitive], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['bi', 'iu', 'gis']",[bɪjjʊgɪs],10,\N,399
3,203,fugientem,verb,fugio,fugient,acl,1,"{Aspect: [imperfective], Case: [accusative], Gender: [feminine], InflClass: [lat_x, nominal], Number: [singular], VerbForm: [participle], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['fu', 'gi', 'en', 'tem']",[fʊgɪ̣jɛn̪t̪ẽː],10,\N,399
4,203,Rhoetea,adjective,rhoeteus,Rhoete,obj,3,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['rhoe', 'te', 'a']",[rojt̪ɛ̣ja],10,\N,399
5,203,praeter,adposition,praeter,praete,mark,6,\N,"{F: [pos], N: [neg], V: [neg]}","['prae', 'ter']",[prajt̪ɛr],10,\N,399
6,203,traicit,verb,traico,traici,root,-1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['tra', 'i', 'cit']",[t̪rajɪkɪt̪],10,\N,400
7,203,.,punctuation,.,.,punct,6,\N,\N,['.'],\N,10,\N,400
0,204,Hoc,determiner,hic,Hoc,det,1,"{Case: [nominative], Gender: [neuter], InflClass: [lat_pron], Number: [singular], PronominalType: [demonstrative]}","{F: [pos], N: [pos], V: [neg]}",['hoc'],[hɔk],10,\N,400
1,204,spatium,noun,spatium,spati,nsubj,5,"{Case: [nominative], Gender: [neuter], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['spa', 'ti', 'um']",[spat̪ɪ̣jũː],10,\N,400
2,204,tantumque,adverb,tantumque,tant,advmod,5,\N,"{F: [neg], N: [pos], V: [pos]}","['tan', 'tum', 'que']",[t̪an̪t̪ʊmkʷɛ],10,\N,400
3,204,morae,noun,mora,mor,nmod,1,"{Case: [genitive], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['mo', 'rae']",[mɔraj],10,\N,400
4,204,fuit,auxiliary,sum,fui,cop,5,"{Aspect: [perfective], InflClass: [lat_anom], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite]}","{F: [pos], N: [neg], V: [pos]}","['fu', 'it']",[fujt̪],10,\N,400
5,204,Ilo,adjective,ilus,Il,root,-1,"{Case: [nominative], Gender: [neuter], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['i', 'lo']",[ɪlɔ],10,\N,400
6,204,;,punctuation,;,;,punct,5,\N,\N,[';'],\N,10,\N,400
0,205,Ilo,noun,ilo,Il,nsubj,4,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['i', 'lo']",[ɪlɔ],10,\N,401
1,205,namque,particle,nam,n,discourse,4,\N,{F: [pos]},"['nam', 'que']",[n̪amkʷɛ],10,\N,401
2,205,procul,noun,procul,procul,obj,4,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['pro', 'cul']",[prɔkʊɫ],10,\N,401
3,205,validam,adjective,validus,valid,amod,2,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['va', 'li', 'dam']",[walɪd̪ãː],10,\N,401
4,205,direxerat,verb,dirigo,direxera,root,-1,"{Aspect: [perfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [pluperfect], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['di', 're', 'xe', 'rat']",[d̪ɪrɛksɛrat̪],10,\N,401
5,205,hastam,noun,hasta,hast,obj,4,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['has', 'tam']",[hast̪ãː],10,\N,401
6,205,",",punctuation,",",",",punct,10,\N,\N,"[',']",\N,10,\N,401
7,205,quam,pronoun,qui,quam,obj,10,"{Case: [accusative], Gender: [feminine], InflClass: [lat_pron], Number: [singular], PronominalType: [relative]}","{F: [pos], N: [pos], V: [neg]}",['quam'],[kʷãː],10,\N,402
8,205,medius,adjective,medius,med,nsubj,10,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['me', 'di', 'us']",[mɛd̪ɪ̣jʊs],10,\N,402
9,205,Rhoeteus,adjective,Rhoeteus,Rhoete,amod,8,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['rhoe', 'teus']",[rojt̪ews],10,\N,402
10,205,intercipit,verb,intercipio,intercipi,acl:relcl,5,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['in', 'ter', 'ci', 'pit']",[ɪn̪t̪ɛrkɪpɪt̪],10,\N,402
11,205,",",punctuation,",",",",punct,13,\N,\N,"[',']",\N,10,\N,402
12,205,optime,adverb,melius,optim,orphan,13,{Degree: [absolute_superlative]},"{F: [neg], N: [pos], V: [pos]}","['op', 'ti', 'me']",[ɔpt̪ɪmɛ],10,\N,402
13,205,Teuthra,noun,Teuthra,Teuthr,conj,4,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['teut', 'hra']",[t̪ewt̪ʰra],10,\N,402
14,205,",",punctuation,",",",",punct,16,\N,\N,"[',']",\N,10,\N,402
15,205,te,pronoun,tu,t,obj,16,"{Case: [accusative], InflClass: [lat_anom], Number: [singular], Person: [second], PronominalType: [personal]}","{F: [pos], N: [pos], V: [neg]}",['te'],[t̪ɛ],10,\N,403
16,205,fugiens,verb,fugio,fugie,acl,13,"{Aspect: [imperfective], Case: [nominative], Gender: [masculine], InflClass: [lat_x, nominal], Number: [singular], VerbForm: [participle], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['fu', 'gi', 'ens']",[fʊgɪ̣jeːn̪s],10,\N,403
17,205,fratremque,noun,fraterque,fratr,obj,16,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['fra', 'trem', 'que']",[frat̪rɛmkʷɛ],10,\N,403
18,205,Tyren,other,Tyren,Tyren,cc,16,{Abbreviation: [pos]},\N,"['ty', 'ren']",[t̪yrɛn̪],10,\N,403
19,205,",",punctuation,",",",",punct,22,\N,\N,"[',']",\N,10,\N,403
20,205,curruque,noun,currus,curr,nsubj,22,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['cur', 'ru', 'que']",[kʊrrʊkʷɛ],10,\N,403
21,205,volutus,verb,volo,volut,acl,20,"{Aspect: [perfective], Case: [nominative], Gender: [masculine], InflClass: [lat_x, nominal], Number: [singular], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['vo', 'lu', 'tus']",[wɔlʊt̪ʊs],10,\N,403
22,205,caedit,verb,caedo,caedi,conj,4,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['cae', 'dit']",[kajd̪ɪt̪],10,\N,404
23,205,semianimis,noun,semianimus,semianim,obl,22,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['se', 'mi', 'a', 'ni', 'mis']",[sɛmɪ̣jan̪ɪmɪs],10,\N,404
24,205,Rutulorum,noun,rutulus,Rutulor,nmod,23,"{Case: [genitive], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['ru', 'tu', 'lo', 'rum']",[rʊt̪ʊlɔrũː],10,\N,404
25,205,calcibus,noun,calei,calc,obl,22,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_x], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['cal', 'ci', 'bus']",[kaɫkɪbʊs],10,\N,404
26,205,arva,noun,arva,arv,obj,22,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['ar', 'va']",[arwa],10,\N,404
27,205,.,punctuation,.,.,punct,4,\N,\N,['.'],\N,10,\N,404
0,206,Ac,coordinating_conjunction,atque,Ac,cc,15,\N,{F: [pos]},['ac'],[ak],10,\N,405
1,206,velut,subordinating_conjunction,velut,velu,mark,7,{<class 'NoneType'>: [None]},{F: [pos]},"['ve', 'lut']",[wɛlʊt̪],10,\N,405
2,206,optato,verb,opto,optat,advcl:abs,7,"{Aspect: [perfective], Case: [ablative], Gender: [neuter], InflClass: [lat_x, nominal], Number: [singular], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['op', 'ta', 'to']",[ɔpt̪at̪ɔ],10,\N,405
3,206,ventis,noun,vens,vent,nsubj:pass,2,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_i], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['ven', 'tis']",[wɛn̪t̪ɪs],10,\N,405
4,206,aestate,noun,aesta,aestat,nsubj:pass,2,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['aes', 'ta', 'te']",[ajst̪at̪ɛ],10,\N,405
5,206,coortis,verb,coorio,coort,conj,2,"{Aspect: [imperfective], Case: [ablative], Gender: [neuter], InflClass: [lat_x, nominal], Number: [plural], VerbForm: [participle], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['co', 'or', 'tis']",[kɔjɔrt̪ɪs],10,\N,405
6,206,dispersa,verb,dispergo,dispers,ccomp,5,"{Aspect: [perfective], Case: [accusative], Gender: [neuter], InflClass: [lat_x, nominal], Number: [plural], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['dis', 'per', 'sa']",[d̪ɪspɛrsa],10,\N,406
7,206,immittit,verb,immitto,immitti,advcl,15,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['im', 'mit', 'tit']",[ɪmmɪt̪t̪ɪt̪],10,\N,406
8,206,silvis,noun,silvum,silv,obl,7,"{Case: [dative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['sil', 'vis']",[sɪɫwɪs],10,\N,406
9,206,incendia,noun,incendia,incend,obj,7,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['in', 'cen', 'di', 'a']",[ɪŋkɛn̪d̪ɪ̣ja],10,\N,406
10,206,pastor,noun,pastor,pasto,nsubj,7,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['pas', 'tor']",[past̪ɔr],10,\N,406
11,206,",",punctuation,",",",",punct,7,\N,\N,"[',']",\N,10,\N,406
12,206,correptis,verb,corrempo,corrept,advcl:abs,15,"{Aspect: [perfective], Case: [ablative], Gender: [neuter], InflClass: [lat_x, nominal], Number: [plural], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['cor', 'rep', 'tis']",[kɔrrɛpt̪ɪs],10,\N,407
13,206,subito,adverb,subito,subit,advmod,15,\N,"{F: [neg], N: [pos], V: [pos]}","['su', 'bi', 'to']",[sʊbɪt̪ɔ],10,\N,407
14,206,mediis,adjective,medius,medi,obl,15,"{Case: [ablative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['me', 'di', 'is']",[mɛd̪ɪ̣jɪs],10,\N,407
15,206,extenditur,verb,extendo,extendi,root,-1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['ex', 'ten', 'di', 'tur']",[ɛkst̪ɛn̪d̪ɪt̪ʊr],10,\N,407
16,206,una,determiner,unus,un,nsubj:pass,15,"{Case: [nominative], Gender: [feminine], InflClass: [lat_pron], Numeral: [cardinal], NumValue: [pos], Number: [singular], PronominalType: [indefinite]}","{F: [pos], N: [pos], V: [neg]}","['u', 'na']",[ʊn̪a],10,\N,407
17,206,horrida,adjective,horridus,horrid,amod,16,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['hor', 'ri', 'da']",[hɔrrɪd̪a],10,\N,408
18,206,per,adposition,per,per,case,19,\N,"{F: [pos], N: [neg], V: [neg]}",['per'],[pɛr],10,\N,408
19,206,latos,noun,latos,lat,obl,15,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['la', 'tos']",[lat̪ɔs],10,\N,408
20,206,acies,noun,acies,aci,obl,15,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_e], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['a', 'ci', 'es']",[akɪ̣jɛs],10,\N,408
21,206,Volcania,adjective,volcanis,Volcan,amod,22,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['vol', 'ca', 'ni', 'a']",[wɔɫkan̪ɪ̣ja],10,\N,408
22,206,campos,noun,campus,camp,nmod,20,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['cam', 'pos']",[kampɔs],10,\N,408
23,206,;,punctuation,;,;,punct,15,\N,\N,[';'],\N,10,\N,408
0,207,ille,determiner,ille,ille,nsubj,4,"{Case: [nominative], Gender: [masculine], InflClass: [lat_pron], Number: [singular], PronominalType: [demonstrative]}","{F: [pos], N: [pos], V: [neg]}","['il', 'le']",[ɪɫlɛ],10,\N,409
1,207,sedens,verb,sedeo,sede,csubj,4,"{Aspect: [imperfective], Case: [nominative], Gender: [masculine], InflClass: [lat_e, nominal], Number: [singular], VerbForm: [participle], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['se', 'dens']",[sɛd̪eːn̪s],10,\N,409
2,207,victor,noun,victor,victo,obj,1,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['vic', 'tor']",[wɪkt̪ɔr],10,\N,409
3,207,flammas,noun,flamma,flamm,obj,4,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_a], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['flam', 'mas']",[flammas],10,\N,409
4,207,despectat,verb,despecto,despecta,root,-1,"{Aspect: [imperfective], InflClass: [lat_a], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['des', 'pec', 'tat']",[d̪ɛspɛkt̪at̪],10,\N,409
